5.272137549603485018e-01 5.187417418696399496e-01 4.667655045468336872e-01 4.625314814974150202e-01 4.406778850544399995e-01 4.245737831172362031e-01 3.955567146797500655e-01 4.025577521122783442e-01 3.538320186031205794e-01 3.732641586491530217e-01 3.632358581080733506e-01 3.272159495613405356e-01 3.153099309657116378e-01 3.026002820816016681e-01 3.052184705026488309e-01 2.715908731267093201e-01 2.719750645371226128e-01 2.524466861900029335e-01 2.375088230412454038e-01 2.286267787092899906e-01 2.138391076167539540e-01 2.105130496626492209e-01 2.053752165398518292e-01 1.989347013559124022e-01 1.887491475397188034e-01 1.694933395123261743e-01 1.663596379311243489e-01 1.619954460325058188e-01 1.574961952043552604e-01 1.544258474496257305e-01 1.520296916211961724e-01 1.504654800407332904e-01 1.471390139006026054e-01 1.491632342565607783e-01 1.417414591728147766e-01 1.446703226248702290e-01 1.397431796405566307e-01 1.387412867803451688e-01 1.365346205725431195e-01 1.343398198340672589e-01 1.345912894196094611e-01 1.332331398752615026e-01 1.327724463533940524e-01 1.322225878574635471e-01 1.338641717413489307e-01 1.326976784059828718e-01 1.306255866599470572e-01 1.320704574629467387e-01 1.299029918710520592e-01 1.288755784428134710e-01 1.287581213811648251e-01 1.295857493387778114e-01 1.282952018137350492e-01 1.289689244173410632e-01 1.270143826655858454e-01 1.271237522423159516e-01 1.282651493102664741e-01 1.269660768468973688e-01 1.263669309522476858e-01 1.261447349789809602e-01 1.260036202370932723e-01
5.133624540442522921e-01 4.932996674225167411e-01 4.740808549138044170e-01 4.698454314947572708e-01 4.334112377614778300e-01 4.109263613918662794e-01 4.071112701729039940e-01 3.742033320888580317e-01 3.745433590984668659e-01 4.181746133423121514e-01 3.562028408731320317e-01 3.636949008589150378e-01 3.263881833257268883e-01 3.086795132230092942e-01 2.863118867382608013e-01 2.890851231768566953e-01 2.526373276617171482e-01 2.454054210071918429e-01 2.453721275787809353e-01 2.181138160750931421e-01 2.166911388485603385e-01 2.076833999592107571e-01 1.916489020545639743e-01 1.847934206067456675e-01 1.738541681448188825e-01 1.711969253573833727e-01 1.635430735861387874e-01 1.543132900754048686e-01 1.503184175780317711e-01 1.435076848850733722e-01 1.446944445330573259e-01 1.468546009958379694e-01 1.416290262888025009e-01 1.357542441030080982e-01 1.347824639986438533e-01 1.329300846859878815e-01 1.327666612322840056e-01 1.314679783844948102e-01 1.321462203872944274e-01 1.293899946331739936e-01 1.269965080301611871e-01 1.281958066606506408e-01 1.286192530901006381e-01 1.278697989510341748e-01 1.257703909983339807e-01 1.259127586353991357e-01 1.263795575951538186e-01 1.251827032464805090e-01 1.256479248722667252e-01 1.243150749737508831e-01 1.233050279370513369e-01 1.246921937947114423e-01 1.252147263260716126e-01 1.242575350067160883e-01 1.242262636840023859e-01 1.247093341754360735e-01 1.230024783750457429e-01 1.232503471418342489e-01 1.239296573505986460e-01 1.249741602819513103e-01 1.231385435535776174e-01
5.431077973853040142e-01 4.839917258375095455e-01 4.852214654628527191e-01 4.328316726957610050e-01 4.190525036055660069e-01 4.504955690001501978e-01 3.917067098336609043e-01 3.971238312288229988e-01 3.783394343692823569e-01 3.647116902436047803e-01 3.267743582988651974e-01 3.208894660412174304e-01 3.094926906367615471e-01 2.853138510631783031e-01 2.821207623401302822e-01 2.485622952995384105e-01 2.430536738667356533e-01 2.341037367924220236e-01 2.372242630193367730e-01 2.102871817024477841e-01 2.035377677732515267e-01 1.904139680693802683e-01 1.799344302349766000e-01 1.677701144500285402e-01 1.594843280921134088e-01 1.580516398905977282e-01 1.529730098223004986e-01 1.433632352940265586e-01 1.397064059244882139e-01 1.391916976120074478e-01 1.381523649817192056e-01 1.352056469064211175e-01 1.331283037538251168e-01 1.303919323039937628e-01 1.299279146456199241e-01 1.294297105797643233e-01 1.266323037038354915e-01 1.289948555309628764e-01 1.265474790339098377e-01 1.264042376736014273e-01 1.260900780595078929e-01 1.268808103278993848e-01 1.261734242709599829e-01 1.268012164047332135e-01 1.243228263891151958e-01 1.255688837844312067e-01 1.244923832155427901e-01 1.239573059353175771e-01 1.246815064763013292e-01 1.241264253497830483e-01 1.247458969673799767e-01 1.244420658346566816e-01 1.231489683769477345e-01 1.237800641569976323e-01 1.237609609052858495e-01 1.238071427425874033e-01 1.228755164048287718e-01 1.235129426206683367e-01 1.231523884683608933e-01 1.247670555314346064e-01 1.234637070327137404e-01
5.516639097535009917e-01 5.225970362526761726e-01 4.623799503314714454e-01 4.926604730689332357e-01 3.990346974858504092e-01 4.188985863460051862e-01 4.192646900633860696e-01 3.911309997520275306e-01 3.669893691138422231e-01 3.428441323449468170e-01 3.410150580598630410e-01 6.293299301452939254e-01 3.724560930801438796e-01 3.371988531780931164e-01 3.430573557603728285e-01 2.876216456122445142e-01 2.774624703896775846e-01 2.806708641384444425e-01 2.562388277320819530e-01 2.291741748751220387e-01 2.286386654325815726e-01 2.166956203101451650e-01 2.127362577290434209e-01 1.975493050542954099e-01 2.006786637806934892e-01 1.863923117440996202e-01 1.766153683703470256e-01 1.723751286209756484e-01 1.703849721973244580e-01 1.680692926452875269e-01 1.529944350222854355e-01 1.508103592985718666e-01 1.488365207025163506e-01 1.462227108825791821e-01 1.474189659721305001e-01 1.453362477553513110e-01 1.400724566528466775e-01 1.425342792681203175e-01 1.413501125540584102e-01 1.381474459781386888e-01 1.380642194291586133e-01 1.375804202347926108e-01 1.359048956050282475e-01 1.357304737421189955e-01 1.346902372186720431e-01 1.342279632113670962e-01 1.333431600065409506e-01 1.325399729825241790e-01 1.336379403687915080e-01 1.314754038077936837e-01 1.329403945131904241e-01 1.335199745499356383e-01 1.318376482101016878e-01 1.305304814580219852e-01 1.309750100695634134e-01 1.299662304374225030e-01 1.298598010384040824e-01 1.295911364221079554e-01 1.299327891839376636e-01 1.295098644751689621e-01 1.292693762197584806e-01
5.534827649001750061e-01 4.749980960475643221e-01 4.388700732919691982e-01 4.646177637741571997e-01 4.388316323276669206e-01 4.095694460946242010e-01 3.980900633374878650e-01 3.896520807623595761e-01 3.746290782363026484e-01 3.860744258763535441e-01 3.553574815375593610e-01 3.323463613828906982e-01 3.297720350472650996e-01 3.127210170075854223e-01 3.084506134262731680e-01 2.805544079230875565e-01 2.748624174082022198e-01 2.611386590634327542e-01 2.519888350315498404e-01 2.437925394550492231e-01 2.295924709012487352e-01 2.123780555027008632e-01 2.080816350370193746e-01 2.000878233834046671e-01 1.865891249715788125e-01 1.791668310823651689e-01 1.738721406547955595e-01 1.720199325725378647e-01 1.654586045071468337e-01 1.571365764929084086e-01 1.531841187264575965e-01 1.469619465068742192e-01 1.461627196171248200e-01 1.452676410298079923e-01 1.507254061723948546e-01 1.418020107873974589e-01 1.402102083544368993e-01 1.402910188897648347e-01 1.369126786638002469e-01 1.321039675938702473e-01 1.343715306300149459e-01 1.331299971930026693e-01 1.324578828815743403e-01 1.329820859920998743e-01 1.309498272506560146e-01 1.302115005921244961e-01 1.302571531986958797e-01 1.294059798268547556e-01 1.301684575005203626e-01 1.292229423604517036e-01 1.279637617678066053e-01 1.296476010143949309e-01 1.280855867347611976e-01 1.283714139007868238e-01 1.285705560207122677e-01 1.270256421908958488e-01 1.277336577823794950e-01 1.263653611152183998e-01 1.260340474638175223e-01 1.257631186104509191e-01 1.250613863298446760e-01
5.158685371447867540e-01 4.817773355422640402e-01 5.739684260876707356e-01 4.646526628436793982e-01 4.177434341499798309e-01 4.162442608096192931e-01 3.742224500799739006e-01 3.883675932098603067e-01 4.207624302952376882e-01 3.603816988319819004e-01 3.649773785338467635e-01 2.986288548471746629e-01 3.004956057954934479e-01 3.017749649886242169e-01 2.760515442189473423e-01 2.629447260183719881e-01 2.651242616096677884e-01 2.690301841482012901e-01 2.658611177882752585e-01 2.257763853351310857e-01 2.489393650050931717e-01 2.226899015998478337e-01 2.197045681356825098e-01 2.213232263861350801e-01 1.937797658345353780e-01 2.023318980771695585e-01 1.952950532866615518e-01 1.793448580829735683e-01 1.828895299018489518e-01 1.782573230843248757e-01 1.763856413186109806e-01 1.680968656750516377e-01 1.577395919614884567e-01 1.598685754785928448e-01 1.542445815119006525e-01 1.516981072842192302e-01 1.517494881224090986e-01 1.482203294693983930e-01 1.496504678231640462e-01 1.419660660490274229e-01 1.433424458100445442e-01 1.437277572089622479e-01 1.400689227031526318e-01 1.388303412115928503e-01 1.486103028150620176e-01 1.367013401097484926e-01 1.408074270572210462e-01 1.357655190363363795e-01 1.343715197775776637e-01 1.335557877352787914e-01 1.343851709324008492e-01 1.318053537913097262e-01 1.324058954214524519e-01 1.319812004448941978e-01 1.304276849531888216e-01 1.289350824736951728e-01 1.310223271020769520e-01 1.295581672414384267e-01 1.290752690475852060e-01 1.273544759961658390e-01 1.287493993961700833e-01
5.549262933628318351e-01 4.773316503716137360e-01 4.302834857568910154e-01 4.669649001550810752e-01 4.371836168483673180e-01 4.491055071716704705e-01 3.998528666794233244e-01 3.981808460053133381e-01 3.928447283117538769e-01 3.696829664383438629e-01 3.524644795837284517e-01 3.430638633016940831e-01 3.128477001939833357e-01 3.054224178846271509e-01 3.027655385092173912e-01 4.335945283284748375e-01 4.900216372626200467e-01 4.769422728691795621e-01 4.360982403822677433e-01 3.895989043740146762e-01 3.812397026542224676e-01 3.857022667085000522e-01 3.497070191386641991e-01 3.573884891948249098e-01 3.251587125918622423e-01 3.165167841868181675e-01 3.019975298923133211e-01 2.994265216747102887e-01 2.861286455569478915e-01 2.743141645068123413e-01 2.712605364462155055e-01 2.647568606448059136e-01 2.611984897724139998e-01 2.455118897736283390e-01 2.375700255521120963e-01 2.429018269510855865e-01 2.204996178316218636e-01 2.124583569174570419e-01 2.269537196699147330e-01 2.061761772484691224e-01 2.068459847320155143e-01 2.119626058189764961e-01 1.971994943037108650e-01 1.955622648604173897e-01 1.944943697646683289e-01 1.908375927057002763e-01 1.833836491138006175e-01 1.839171670244825474e-01 1.946789717899946037e-01 8.375818136455484009e+00 8.429416723903377928e+00 8.427453978494089171e+00 8.477371554010215249e+00 8.411946564798796544e+00 8.415625334462262686e+00 8.377249949075432411e+00 8.339093390354118895e+00 8.424176833528377983e+00 8.347246959314771786e+00 8.404053696924517425e+00 8.269437849863308543e+00
5.419938545855003120e-01 4.703923135529116673e-01 4.761672724653058242e-01 4.408543870598663483e-01 1.219547914452065562e+00 1.260280650079568243e+00 1.785255415823897573e+00 1.547666015676480100e+00 1.410978123609410995e+00 1.570376941395490888e+00 1.422237895743402314e+00 1.501106626158079438e+00 1.478035401231172496e+00 1.389101277753206354e+00 1.365139506173883799e+00 1.319304842855005155e+00 1.272623899851775819e+00 1.289901281693044632e+00 1.243972749803835320e+00 1.256844738053494392e+00 1.181792129463368202e+00 1.223585420175820060e+00 1.511751997539881653e+00 1.472602866566412594e+00 1.462940433990937539e+00 1.448917075971903667e+00 1.399484351829502371e+00 2.415339942843160337e+00 2.029180934978424666e+00 2.009188098307299608e+00 1.912185736392480795e+00 1.856223397619471971e+00 1.962994928396415206e+00 1.813323671595495234e+00 1.810845797615483033e+00 1.778796051834274916e+00 1.723921040854011544e+00 1.689383689415205225e+00 1.683080298668298003e+00 1.716278769854331365e+00 1.647034702769521353e+00 1.656579312997049414e+00 1.583486400662115212e+00 1.514644152015538925e+00 1.544638994701222234e+00 1.574824972287260039e+00 1.442781979529776715e+00 1.521025223806860005e+00 1.528125887976935271e+00 1.487449552874716474e+00 1.477154564710156048e+00 1.450831861759066088e+00 1.456455162103850398e+00 1.420527840184377055e+00 1.445391253973651313e+00 1.365402778558197694e+00 1.352208706085967105e+00 1.303989726166159935e+00 1.278451760116055214e+00 1.307280352250317801e+00 1.265130420318363758e+00
5.145542506414090278e-01 4.598093794207273599e-01 5.169941211521354996e-01 4.384781101525641045e-01 4.116115046632297103e-01 4.245967362464819206e-01 3.947988747548993871e-01 3.677273699827456332e-01 3.633361260394972203e-01 3.632252631278973798e-01 3.565489339324348639e-01 3.334626465893114067e-01 3.370218926575661023e-01 3.071252455909507240e-01 2.880183984428154043e-01 2.884496069864350143e-01 2.756373963923284265e-01 2.548708301204626325e-01 2.484751462310346437e-01 2.451655236573443974e-01 2.346692036054874864e-01 2.128584963309448352e-01 2.222423695842759006e-01 2.171159373346269184e-01 1.974489652639103976e-01 1.785079113015191343e-01 1.709432398550868593e-01 1.746223398972299445e-01 1.563339554281423238e-01 1.583956598036717900e-01 1.555876378497352275e-01 1.470364198295717184e-01 1.515833425101137388e-01 1.443801303867097707e-01 1.433719282378829729e-01 1.378255367639047158e-01 1.416666175296307784e-01 1.352837480059598529e-01 1.354898924823406958e-01 1.333037947207409146e-01 1.316972394955819858e-01 1.312239027467136943e-01 1.319492025126570989e-01 1.322215041281238346e-01 1.304456497226391676e-01 1.390544571279549724e-01 1.443517129852020797e-01 1.345168330938349699e-01 1.355585719848579340e-01 1.342980388259599756e-01 1.302512314009468264e-01 1.289640688391376078e-01 1.313060492847669125e-01 1.293433625510778673e-01 1.276668452080696459e-01 1.276910882301492411e-01 1.272279575739179713e-01 1.274379542070571969e-01 1.273545522235069449e-01 1.275822072869783330e-01 1.274956203225948714e-01
5.174938372308325318e-01 5.238387160994052438e-01 4.320957907947963750e-01 4.499481244411060454e-01 4.154325549639436566e-01 4.204812934085098708e-01 3.759595171314252804e-01 3.776582489988936642e-01 3.439509838336495817e-01 3.632738603496989960e-01 3.516525298799444976e-01 3.044643515262772104e-01 2.852360816692459666e-01 2.739647224240189805e-01 2.571738278305810699e-01 2.382458945075352774e-01 2.492732713426121793e-01 2.411838219127198923e-01 2.141219907923546939e-01 2.116048468613810074e-01 2.003940980780072600e-01 1.860903068029708674e-01 1.746099342868686344e-01 1.716437133077187704e-01 1.632187860382484368e-01 1.595352949402166765e-01 1.545033398234225142e-01 1.516604952863092048e-01 1.469746930325558365e-01 1.437874415711718756e-01 1.421284814653901440e-01 1.420106792822197206e-01 1.364841315258288612e-01 1.349065414711388688e-01 1.347234180400503634e-01 1.320387771371626939e-01 1.339080911014310926e-01 1.294647517147191340e-01 1.315666206638489710e-01 1.291615759082977988e-01 1.299733117177826747e-01 1.272184836301657185e-01 1.271770237988644747e-01 1.262759845089735655e-01 1.281901494787174856e-01 1.263359560598504294e-01 1.283936580861278487e-01 1.260753954072359462e-01 1.256030493239262136e-01 1.273015896224684029e-01 1.258736808381597516e-01 1.258233611048527878e-01 1.246147955015931841e-01 1.247226752024687690e-01 1.253636766937988589e-01 1.245309104667784578e-01 1.252310090174928170e-01 1.267796804372017805e-01 1.257540213730875545e-01 1.256462504626890964e-01 1.275926843160409829e-01
