4.700290380346379138e-01 5.028960305612986126e-01 4.797611416617638680e-01 4.177593593885753354e-01 4.613807983222965592e-01 4.110123372425080190e-01 4.409649928181728629e-01 4.032704692943107627e-01 4.143427849538056096e-01 3.959632185824166206e-01 3.744417928863321698e-01 4.135037005517664399e-01 6.053316587033162888e-01 3.894980176268387217e-01 4.025000621449388305e-01 3.444262210643703748e-01 2.999640093621551151e-01 3.089425587463019984e-01 2.902712051831576323e-01 2.772872255603628378e-01 2.655006531147735549e-01
4.585962147260373989e-01 4.656760086939953913e-01 5.678083529456819933e-01 4.385016629284061440e-01 4.390260337275209701e-01 4.030861850140848857e-01 4.513718651789162539e-01 4.018822166604945623e-01 7.251646057410016111e-01 5.122190083709795561e-01 4.553855258127963435e-01 4.447609421201932367e-01 4.618660653335443511e-01 4.026390638069833883e-01 3.639097389393149418e-01 3.786746057471668259e-01 3.283107172778445548e-01 3.362269054520981015e-01 3.105612641739804447e-01 3.035136445612008349e-01 3.013372479066884213e-01
6.034267705182611019e-01 5.043606196507708361e-01 2.221938057185893101e+00 2.028732869268389472e+00 1.919333065184940512e+00 1.829836725136942732e+00 1.865117811184343832e+00 1.761794386143230584e+00 1.774304306681559806e+00 1.805024244084789231e+00 1.704582612406628339e+00 1.739047003444749606e+00 1.695776983146467520e+00 1.726323026846854347e+00 1.565972323687255807e+00 1.688441118910660066e+00 1.567164212381331856e+00 1.487113754793917941e+00 1.632876493634821014e+00 1.614653580439722402e+00 1.807885657086759856e+00
6.196478641058111858e-01 4.604368621632063951e-01 4.540912832133104926e-01 4.311856706231969039e-01 4.469734552975140884e-01 4.398432009180470170e-01 4.065349069661794434e-01 3.679100889230444982e-01 3.775621856840822854e-01 3.448150969345328276e-01 3.503853154621813237e-01 4.820981564716418366e-01 3.895492966918513988e-01 1.132801644920969908e+00 1.114709540490522066e+00 7.718735607744181548e-01 1.084155173797061833e+00 9.524034786299326871e-01 8.536229133568538074e-01 8.343271837611989650e-01 7.921891093077200185e-01
4.838959546641660725e-01 4.889620012611211042e-01 4.730193800882075417e-01 4.362709419794422172e-01 4.831456697898644514e-01 4.710362966293839548e-01 4.712030464364136972e-01 4.748955134514767917e-01 4.342738557914148090e-01 4.023621228041771025e-01 4.591200237066193623e-01 4.085553878231768521e-01 3.826255061236613630e-01 3.815590337004095556e-01 3.569216578464498579e-01 3.853000419242758046e-01 3.432999385875583620e-01 3.437970525553378787e-01 3.138528126955660857e-01 2.883266997273994381e-01 2.725217084828465142e-01
5.096485994242578865e-01 4.917303316298460292e-01 5.380177734177287174e-01 4.416923066201933201e-01 4.648122443532256565e-01 4.279685780930725381e-01 4.209431246872513688e-01 1.834342108857013542e+00 1.588024151151188335e+00 1.418767722975140755e+00 1.413712528082702757e+00 1.446807787931515765e+00 1.486729153104945356e+00 1.351342228269510004e+00 1.348907202717936737e+00 1.613785776221842383e+00 1.461261615649985357e+00 1.238067360649300896e+00 1.194743028769453819e+00 1.359682324395444786e+00 1.181406157880217744e+00
5.576299750863827898e-01 4.807045162210241696e-01 4.516292419358219346e-01 5.344583869423216171e-01 4.307748670432055560e-01 4.149567595540701870e-01 4.406220959761774636e-01 3.795635352246535810e-01 3.337569264745275932e-01 3.176006999686709076e-01 3.395370030810508921e-01 4.135717742695275700e-01 3.800146833118384637e-01 3.087717689490786510e-01 2.740183428837932311e-01 2.992131757626740884e-01 2.875245755179152152e-01 2.806516355195623480e-01 2.317620838439591324e-01 2.370729713943478534e-01 2.131216556397726170e-01
6.182593876223052565e-01 4.773325444549285090e-01 4.830455805516077339e-01 4.204753497634391435e-01 4.524508842003738818e-01 4.091220503190912128e-01 4.050887377228823971e-01 3.858683580358460152e-01 3.991702379186328198e-01 3.692141169361425335e-01 3.682199378598788320e-01 3.443713512316173841e-01 3.312423709687977169e-01 3.656731862972977809e-01 3.480198415143637702e-01 3.072349807194344473e-01 2.712334458371051804e-01 2.393520974447977678e-01 2.393994876238311753e-01 2.466909496997323203e-01 2.269865254117417186e-01
5.339148946022757025e-01 5.304880095507423787e-01 5.348678267392877883e-01 1.321365104879568042e+00 1.051605145366370175e+00 7.102491397970863707e-01 6.933532235585413428e-01 5.491594325654516329e-01 4.960077645617034792e-01 5.834136097287137002e-01 5.257328986556185635e-01 5.168706243954779289e-01 5.115351404709266303e-01 4.695930079994198869e-01 4.669734302702341910e-01 4.578022844183428086e-01 4.108320367185179789e-01 4.229269043470634259e-01 4.259981821051793682e-01 4.277540674964728784e-01 3.684323636083823850e-01
5.239577907079366881e-01 4.882903543154365478e-01 4.510448887491098624e-01 4.447338523527939458e-01 4.781485024245882287e-01 3.855131252287939403e-01 4.206349124977829534e-01 4.014958427293949250e-01 4.493501880588690045e-01 3.439415936201067336e-01 3.305760911119973167e-01 3.292227088873324603e-01 3.207875390658774806e-01 3.105211721177022488e-01 2.959342594705501317e-01 2.960039682151497931e-01 2.871943097881459184e-01 2.762977797593171303e-01 2.810097117975248748e-01 2.408191004847164418e-01 2.400944024976812419e-01
