5.713995364420370038e-01 5.721908666959432122e-01 7.856684838495304746e-01 7.957082371670509691e-01 7.819585078152787583e-01 7.191886859633631612e-01 7.018915626723833956e-01 6.806079519060348471e-01 6.417796866599698724e-01 6.281659721170622657e-01 6.133912248134687495e-01 5.841739896114757080e-01 5.616294565243775683e-01 6.167967628718370454e-01 5.323798349410522324e-01 5.076890645737210939e-01 4.950126080531031536e-01 4.554367177480650453e-01 4.436104345181619557e-01 4.205230999309833018e-01 4.086220951398135681e-01
4.593124850457180330e-01 5.442992046225169078e-01 4.375412560557146446e-01 9.622416704492039452e-01 8.964757572213772896e-01 1.046157809751508738e+00 1.472655041605441584e+00 1.735726384260293464e+00 1.458034451626372352e+00 1.241023631777727454e+00 1.230553696486395676e+00 1.005011041401467908e+00 1.076320245206572546e+00 9.217846091340957670e-01 8.596787046320220060e-01 1.818183926397104910e+00 1.763890967525601594e+00 1.677891541454717084e+00 1.555183064686309180e+00 1.642271830975162494e+00 1.798187617727618148e+00
5.773991844755639313e-01 4.465390746493374530e-01 4.508778519076623303e-01 9.084270834824783591e-01 1.474735886158764275e+00 1.331982878738263931e+00 1.345356283338324799e+00 2.779213781160009500e+00 2.487602605954710278e+00 2.771825290718526791e+00 2.587046950492788877e+00 2.598818946192628321e+00 2.647414714338238717e+00 2.645802229138487505e+00 2.423760380549680349e+00 2.288213063278632386e+00 2.219425443602980330e+00 1.891828238956952291e+00 1.899126438084098645e+00 1.847162965910698507e+00 1.857795405315246562e+00
5.092672751437072876e-01 4.602135906314565039e-01 4.063312851714503959e-01 4.797405455933649865e-01 4.299833366959964209e-01 4.425668227170169722e-01 4.163357644639681943e-01 4.184586996260310499e-01 3.588085420514148804e-01 3.433223749139859837e-01 2.888149931224021083e-01 2.822766666165818505e-01 2.699911515380728488e-01 2.639070647546558623e-01 2.431700007888810133e-01 2.293162895526271172e-01 2.205384835371901331e-01 2.179140307048824388e-01 1.957776800342335422e-01 1.800676876096882761e-01 1.813692121447686989e-01
4.657111557899988874e-01 4.502459514751049885e-01 4.458983265024215603e-01 4.496789884598921816e-01 4.128196481414725394e-01 4.258575173638842193e-01 3.682355391639782760e-01 3.527174902348429453e-01 3.356258880643791520e-01 3.331729579224930182e-01 2.994745281936474490e-01 2.687790669082564810e-01 2.432645916002134645e-01 2.656476192350690768e-01 2.381449529921783048e-01 2.451385961678656800e-01 2.192182264880259968e-01 1.907530548061277809e-01 1.974072972632058276e-01 1.955764411893735344e-01 1.877550236427411590e-01
5.062429107663974914e-01 4.645338502329843799e-01 4.763936994269736269e-01 4.908203883271295420e-01 4.136130309415331774e-01 4.096482553476316069e-01 4.616691635659013748e-01 3.580857886738311735e-01 3.636272764339276153e-01 3.331010875210677624e-01 3.166213399490483971e-01 3.076912076504250138e-01 2.936589020202783895e-01 2.910003716614851244e-01 2.531997654417277865e-01 2.514666101820763333e-01 2.275544268862373931e-01 2.262857241789025531e-01 2.165179974158110698e-01 2.063773390032915822e-01 1.895255109337891652e-01
5.855143281341054218e-01 5.134720722539589666e-01 4.809913640581710559e-01 4.311381902787816411e-01 4.148067415162146609e-01 8.206049970556039685e-01 6.416693814858795974e-01 4.691013817382804763e-01 4.864743170433861175e-01 4.696888169365777133e-01 5.075587437164073012e-01 5.496188002839484943e-01 5.058483049784575636e-01 4.344013304200703418e-01 4.014999513192021863e-01 4.096503898985882075e-01 3.497459545301270234e-01 3.586529256247495967e-01 3.341677373263434170e-01 2.945281865605317018e-01 3.065236094143445889e-01
4.927717722214082219e-01 5.220127007606983893e-01 4.845459024705612849e-01 4.847635628925272000e-01 4.371857792250199437e-01 4.174347438825244949e-01 7.483526774572871076e+00 7.187843220484772644e+00 7.042179078610855569e+00 7.148532961926529872e+00 6.724998306944410587e+00 6.578299446548821372e+00 6.359618391064179477e+00 6.261908277733883921e+00 6.099756000708916659e+00 6.008314737099674119e+00 5.740279757318142551e+00 5.784294808970120272e+00 5.586643718632222644e+00 5.514132040114794187e+00 5.478509436100072350e+00
4.993862765057149322e-01 4.668706813388345256e-01 4.592373673067079443e-01 4.445220072041311532e-01 4.650173886639644705e-01 4.189145272269758080e-01 3.916605885271927101e-01 4.227363015357631926e-01 3.646646616393471874e-01 3.439694862137418485e-01 3.305215822177941520e-01 3.116989230720044191e-01 1.334871688047170268e+00 1.299336240359865169e+00 1.359450565877422079e+00 4.431660331384421170e+00 4.256859799731880223e+00 4.296161748656707857e+00 4.344396333248502273e+00 4.229461735273012835e+00 6.837811370747847839e+00
4.638687984145315468e-01 5.047225451063990231e-01 4.565423443658523928e-01 5.071786043847552605e-01 4.823630562100360009e-01 4.218140630684455994e-01 5.077547206000345703e-01 4.627133485203012153e-01 4.176648360512510982e-01 4.017952417015724365e-01 3.945063860730196881e-01 3.612532867776021561e-01 3.919312301580261115e-01 3.249805698175566304e-01 3.141998306153181431e-01 2.892610948238614754e-01 2.627163514628387264e-01 2.674658298769173048e-01 2.495682139435850821e-01 2.224810251285771756e-01 2.183310701218829086e-01
